year,cause,State Name,State FIPS,Population,Deaths,Crude Rate,Age Adjusted Rate,YPLL,YPLL Crude Rate,YPLL Age-Adjusted Rate
2019,suicide,New Hampshire,33,1360783,132,9.7,8.73,2408,217.47,215.44
2019,suicide,North Carolina,37,10501384,781,7.44,6.99,13830,158.07,160.53
2019,suicide,Vermont,50,624046,59,9.45,8.08,1016,203.44,197.49
2019,suicide,Connecticut,9,3566022,118,3.31,3.09,1797,61.22,63.6
2019,suicide,Delaware,10,976668,45,4.61,4.35,701,89.05,91.08
2019,suicide,New Mexico,35,2099634,284,13.53,12.64,5293,307.4,307.7
2019,suicide,California,6,39437610,1586,4.02,3.74,23478,69.84,69.04
2019,suicide,New Jersey,34,8891258,173,1.95,1.71,2334,31.48,31.71
2019,suicide,Wisconsin,55,5824581,427,7.33,6.77,7139,148.43,152.21
2019,suicide,Oregon,41,4216116,466,11.05,10.08,7987,231.39,228.95
2019,suicide,Nebraska,31,1932571,154,7.97,7.58,2675,164.99,168.64
2019,suicide,Pennsylvania,42,12798883,964,7.53,6.78,15249,146.56,148.97
2019,suicide,Washington,53,7614024,637,8.37,7.93,11022,172,171.92
2019,suicide,Louisiana,22,4658285,446,9.57,9.26,8352,213.27,219.94
2019,suicide,Georgia,13,10628020,955,8.99,8.66,17824,195.68,197.26
2019,suicide,Alabama,1,4907965,543,11.06,10.57,9555,235.55,246.53
2019,suicide,Utah,49,3203383,329,10.27,10.79,8070,284.31,284.11
2019,suicide,Ohio,39,11696507,980,8.38,7.84,16775,173.79,179.32
2019,suicide,Texas,48,28986794,2237,7.72,7.66,44800,177.35,178.12
2019,suicide,Colorado,8,5758486,647,11.24,10.73,13418,273,268.06
2019,suicide,South Carolina,45,5157702,532,10.32,9.83,9797,232.19,237.71
2019,suicide,Oklahoma,40,3960676,473,11.94,11.51,8703,261.79,270.5
2019,suicide,Tennessee,47,6830325,746,10.92,10.21,12129,213.3,219.16
2019,suicide,Wyoming,56,580116,114,19.65,19.13,2137,445.02,468.56
2019,suicide,Hawaii,15,1415615,41,2.9,2.86,751,65.5,67.31
2019,suicide,North Dakota,38,763724,79,10.34,10.41,1744,270.94,276.37
2019,suicide,Kentucky,21,4472345,445,9.95,9.27,7664,205.91,211.35
2019,suicide,Maine,23,1345770,144,10.7,9.8,2489,234.69,247.75
2019,suicide,New York,36,19463131,455,2.34,2.07,6726,41.62,41.03
2019,suicide,Nevada,32,3090771,354,11.45,10.63,5747,221.63,219
2019,suicide,Alaska,2,733603,117,15.95,15.75,2939,457.75,465.04
2019,suicide,Michigan,26,9984795,742,7.43,6.96,13198,160.53,163.88
2019,suicide,Arkansas,5,3020985,341,11.29,10.79,6507,260.59,266.13
2019,suicide,Mississippi,28,2978227,308,10.34,9.94,5805,232.97,240.28
2019,suicide,Missouri,29,6140475,681,11.09,10.66,12899,253.98,261.16
2019,suicide,Montana,30,1070123,172,16.07,15.24,3275,378.94,389.68
2019,suicide,Kansas,20,2912635,291,9.99,9.76,6143,252,255.81
2019,suicide,Indiana,18,6731010,570,8.47,8.02,10236,181.26,183.68
2019,suicide,South Dakota,46,887127,98,11.05,11.24,2214,301.09,315.23
2019,suicide,Massachusetts,25,6894883,142,2.06,1.84,2425,42.34,40.48
2019,suicide,Virginia,51,8556642,661,7.73,7.22,11833,164.42,164.46
2019,suicide,District of Colu,11,708253,12,1.69,1.65,315,50.8,50.04
2019,suicide,Iowa,19,3159596,233,7.37,6.94,4411,169.17,170.42
2019,suicide,Arizona,4,7291843,809,11.1,10.33,13449,225.05,224.5
2018,suicide,West Virginia,54,1608678,257,15.98,15.21,4113,329.46,350.09
2018,suicide,Florida,12,18954474,1869,9.86,8.85,25659,175.63,184.47
2018,suicide,Illinois,17,11186980,573,5.12,4.94,9748,105.98,109.74
2018,suicide,Minnesota,27,4893378,356,7.28,7.24,7591,189.56,197.43
2018,suicide,Maryland,24,5305900,266,5.01,4.74,4229,96.68,101.41
2018,suicide,Rhode Island,44,949275,23,2.42,2.39,377,49.15,52.94
2018,suicide,Idaho,16,1513668,250,16.52,16.33,4989,403.45,413.91
2018,suicide,New Hampshire,33,1221807,135,11.05,10.52,2163,221.3,233.46
2018,suicide,North Carolina,37,9150415,873,9.54,9.13,15369,205.99,212.49
2018,suicide,Vermont,50,563982,70,12.41,12.19,1285,290.05,316.69
2018,suicide,Connecticut,9,3194826,127,3.98,3.58,1620,62.8,65.16
2018,suicide,Delaware,10,855484,58,6.78,6.68,1272,188.77,192.84
2018,suicide,New Mexico,35,1834978,281,15.31,14.8,5209,354.41,366.67
2018,suicide,California,6,34522159,1629,4.72,4.55,24143,83.61,84.86
2018,suicide,New Jersey,34,7837457,193,2.46,2.36,3055,47.77,50.9
2018,suicide,Wisconsin,55,5125843,420,8.19,7.88,7430,179.3,188.32
2018,suicide,Oregon,41,3710646,427,11.51,10.98,7433,249.92,260.14
2018,suicide,Nebraska,31,1660667,145,8.73,8.11,2339,172.16,172.56
2018,suicide,Pennsylvania,42,11376683,1025,9.01,8.47,17038,188.44,196.53
2018,suicide,Washington,53,6601617,599,9.07,8.67,10574,194.35,200.83
2018,suicide,Louisiana,22,4054213,467,11.52,11.18,8479,254.21,261.9
2018,suicide,Georgia,13,9173870,987,10.76,10.52,18578,240.87,245.97
2018,suicide,Alabama,1,4297873,552,12.84,12.45,10033,289.06,303.91
2018,suicide,Utah,49,2645584,339,12.81,13.19,8284,360.67,355.3
2018,suicide,Ohio,39,10275573,962,9.36,8.99,17119,206.6,218.04
2018,suicide,Texas,48,24568577,2263,9.21,9.14,44779,213.45,213.76
2018,suicide,Colorado,8,5014145,660,13.16,12.91,13207,314.01,319.17
2018,suicide,South Carolina,45,4491059,493,10.98,10.54,9156,255.02,264.19
2018,suicide,Oklahoma,40,3415269,465,13.62,13.31,8732,312.25,321.61
2018,suicide,Tennessee,47,5955999,690,11.59,11.15,11894,245.32,256.69
2018,suicide,Wyoming,56,505382,108,21.37,20.97,2230,544.72,568.76
2018,suicide,Hawaii,15,1246844,30,2.41,2.2,304,30.87,31.9
2018,suicide,North Dakota,38,655336,75,11.45,11.22,1723,319.85,311.27
2018,suicide,Kentucky,21,3912157,509,13.01,12.6,8766,275.42,289.82
2018,suicide,Maine,23,1208527,146,12.08,10.89,2178,233.65,249.04
2018,suicide,New York,36,17278413,445,2.58,2.41,7172,51.03,52.26
2018,suicide,Nevada,32,2653403,367,13.83,13.41,6231,286.26,297.23
2018,suicide,Alaska,2,631628,107,16.94,16.71,2617,480.58,487.61
2018,suicide,Michigan,26,8829152,806,9.13,8.77,14478,203.44,213.87
2018,suicide,Arkansas,5,2628448,345,13.13,12.95,6478,305.88,318.94
2018,suicide,Mississippi,28,2603044,313,12.02,11.53,5755,270.16,279.36
2018,suicide,Missouri,29,5373790,726,13.51,12.97,13297,306.28,317.44
2018,suicide,Montana,30,936034,160,17.09,17.06,3110,421.49,451.15
2018,suicide,Kansas,20,2525793,292,11.56,11.4,6203,300.35,306.98
2018,suicide,Indiana,18,5846483,588,10.06,9.97,11542,240.72,251.36
2018,suicide,South Dakota,46,756856,91,12.02,12,2212,362.16,366.04
2018,suicide,Massachusetts,25,6154951,148,2.41,2.17,1834,36.54,36.92
2018,suicide,Virginia,51,7485967,679,9.07,8.7,12297,199.3,206.12
2018,suicide,District of Colu,11,621518,--,--,--,.,.,35.08
2018,suicide,Iowa,19,2751269,231,8.4,8.09,4251,192.07,196.99
2018,suicide,Arizona,4,6280640,802,12.77,11.99,13292,264.7,266.54
2017,suicide,West Virginia,54,1618285,267,16.5,16.11,4294,339.35,365.46
2017,suicide,Florida,12,18685654,1723,9.22,8.34,25237,174.33,180.57
2017,suicide,Illinois,17,11217847,577,5.14,5,10017,107.97,112.31
2017,suicide,Minnesota,27,4853167,365,7.52,7.39,7099,177.72,186.55
2017,suicide,Maryland,24,5288600,271,5.12,4.83,4405,100.44,103
2017,suicide,Rhode Island,44,946381,33,3.49,3.35,533,69.33,71.99
2017,suicide,Idaho,16,1480438,244,16.48,16.48,4856,399.33,414.31
2017,suicide,New Hampshire,33,1216158,132,10.85,10.65,2578,262.96,279.71
2017,suicide,North Carolina,37,9032544,840,9.3,9,14399,194.47,201.24
2017,suicide,Vermont,50,563522,62,11,12.07,1323,296.23,335.81
2017,suicide,Connecticut,9,3192146,109,3.42,3.25,1652,63.73,67.39
2017,suicide,Delaware,10,846380,50,5.91,5.8,794,118.12,126.9
2017,suicide,New Mexico,35,1828080,261,14.28,13.65,4874,330.35,334.41
2017,suicide,California,6,34356954,1610,4.69,4.5,24974,86.47,86.59
2017,suicide,New Jersey,34,7830139,204,2.61,2.49,2969,46.24,48.98
2017,suicide,Wisconsin,55,5103374,435,8.52,8.22,8123,195.69,205.26
2017,suicide,Oregon,41,3669466,439,11.96,11.46,7154,241.64,251.85
2017,suicide,Nebraska,31,1651156,126,7.63,7.54,2531,186.51,191.88
2017,suicide,Pennsylvania,42,11355803,993,8.74,8.27,16436,181.08,190.13
2017,suicide,Washington,53,6502610,639,9.83,9.49,11227,208.42,213.51
2017,suicide,Louisiana,22,4056208,444,10.95,10.76,8715,259.5,267.75
2017,suicide,Georgia,13,9063808,907,10.01,9.88,17560,229.32,235.07
2017,suicide,Alabama,1,4281848,573,13.38,12.82,9632,277.05,292.05
2017,suicide,Utah,49,2589298,344,13.29,13.83,7895,350.05,345.74
2017,suicide,Ohio,39,10255850,918,8.95,8.77,16970,204.08,214.11
2017,suicide,Texas,48,24224830,2158,8.91,8.86,43167,207.84,208.75
2017,suicide,Colorado,8,4931349,592,12.01,11.75,12041,289.56,293.45
2017,suicide,South Carolina,45,4425779,531,12,11.61,9612,269.95,280.64
2017,suicide,Oklahoma,40,3400788,439,12.91,12.41,9020,322.46,323.43
2017,suicide,Tennessee,47,5892466,711,12.07,11.71,12639,262.37,275.28
2017,suicide,Wyoming,56,504365,99,19.63,19.17,1946,471.86,492.03
2017,suicide,Hawaii,15,1247937,30,2.4,2.13,393,39.55,39.29
2017,suicide,North Dakota,38,652693,93,14.25,13.93,2316,429.32,406.74
2017,suicide,Kentucky,21,3901655,470,12.05,11.75,8407,263.43,277.56
2017,suicide,Maine,23,1202818,151,12.55,11.67,2217,236.86,260.88
2017,suicide,New York,36,17311588,432,2.5,2.36,6805,48.05,49.43
2017,suicide,Nevada,32,2596369,329,12.67,12.31,5802,271.21,277.91
2017,suicide,Alaska,2,634233,119,18.76,18.82,3078,558.12,565.92
2017,suicide,Michigan,26,8812901,682,7.74,7.37,11821,165.37,173.12
2017,suicide,Arkansas,5,2617443,392,14.98,14.47,6826,322.17,335.15
2017,suicide,Mississippi,28,2604950,295,11.33,11.11,5235,244.2,254.92
2017,suicide,Missouri,29,5355009,701,13.09,12.71,13510,310.67,323.65
2017,suicide,Montana,30,926971,213,22.98,22.49,3716,504.58,535.59
2017,suicide,Kansas,20,2518584,316,12.55,12.32,6465,312.25,320.54
2017,suicide,Indiana,18,5809003,604,10.4,10.24,12349,258,266.2
2017,suicide,South Dakota,46,750833,83,11.05,11.12,1587,260.26,279.84
2017,suicide,Massachusetts,25,6129182,152,2.48,2.33,2778,55.3,54.97
2017,suicide,Virginia,51,7442713,672,9.03,8.75,12863,208.47,213.77
2017,suicide,District of Colu,11,615642,--,--,--,.,.,43.25
2017,suicide,Iowa,19,2742261,222,8.1,7.74,4093,184.6,191.35
2017,suicide,Arizona,4,6158728,792,12.86,12.33,13548,273.62,278.13
2016,suicide,West Virginia,54,1628523,238,14.61,14.11,3958,308.43,337.74
2016,suicide,Florida,12,18353616,1671,9.1,8.27,23769,166.35,173.65
2016,suicide,Illinois,17,11236723,506,4.5,4.33,8143,87.14,89.95
2016,suicide,Minnesota,27,4810642,332,6.9,6.72,6355,159.64,167.82
2016,suicide,Maryland,24,5264852,251,4.77,4.57,4008,91.33,94.91
2016,suicide,Rhode Island,44,946759,35,3.7,3.29,481,62.21,62.38
2016,suicide,Idaho,16,1446145,215,14.87,14.89,4100,343.48,359.01
2016,suicide,New Hampshire,33,1208461,123,10.18,10,2237,227.99,254.35
2016,suicide,North Carolina,37,8917235,787,8.83,8.54,13978,190.24,197.54
2016,suicide,Vermont,50,562180,69,12.27,11.18,1121,249.54,261.21
2016,suicide,Connecticut,9,3192850,110,3.45,3.17,1474,56.57,59.51
2016,suicide,Delaware,10,838149,65,7.76,6.86,840,125.18,124.42
2016,suicide,New Mexico,35,1822321,243,13.34,12.78,4199,283.34,294.11
2016,suicide,California,6,34125232,1595,4.67,4.52,24657,85.57,85.62
2016,suicide,New Jersey,34,7811298,176,2.25,2.11,2405,37.39,39.23
2016,suicide,Wisconsin,55,5080228,455,8.96,8.74,9158,220.28,230.96
2016,suicide,Oregon,41,3614545,414,11.45,10.88,6491,221.33,230.02
2016,suicide,Nebraska,31,1640707,116,7.07,7.08,2742,202.45,205.68
2016,suicide,Pennsylvania,42,11343449,976,8.6,8.21,16745,183.68,192.01
2016,suicide,Washington,53,6382981,515,8.07,7.71,9300,175.13,178.68
2016,suicide,Louisiana,22,4057116,440,10.85,10.59,8400,248.55,253.62
2016,suicide,Georgia,13,8948472,871,9.73,9.43,16559,218.05,220.65
2016,suicide,Alabama,1,4268051,550,12.89,12.46,9667,277.46,289.45
2016,suicide,Utah,49,2528300,309,12.22,12.8,6826,309.08,307
2016,suicide,Ohio,39,10224500,926,9.06,8.65,16594,199.13,206.67
2016,suicide,Texas,48,23853451,2016,8.45,8.48,40120,195.47,196.23
2016,suicide,Colorado,8,4852728,613,12.63,12.5,12263,298.16,303.56
2016,suicide,South Carolina,45,4360408,525,12.04,11.57,9105,257.93,268.21
2016,suicide,Oklahoma,40,3390064,517,15.25,15.04,10216,364.75,373.61
2016,suicide,Tennessee,47,5828974,675,11.58,11.26,11817,247,258.31
2016,suicide,Wyoming,56,506757,87,17.17,17.42,1530,365.73,392.91
2016,suicide,Hawaii,15,1249677,37,2.96,2.83,770,76.75,78.23
2016,suicide,North Dakota,38,651959,75,11.5,11.59,1531,282.38,287.88
2016,suicide,Kentucky,21,3883959,495,12.75,12.63,8976,281.17,296.94
2016,suicide,Maine,23,1198365,112,9.35,8.64,1953,207.78,226.41
2016,suicide,New York,36,17337048,490,2.83,2.69,7536,52.83,55.06
2016,suicide,Nevada,32,2545374,334,13.12,12.79,5251,249.24,259.2
2016,suicide,Alaska,2,634770,113,17.8,16.81,3222,579.01,559.88
2016,suicide,Michigan,26,8785453,717,8.16,7.88,12908,180.08,189.27
2016,suicide,Arkansas,5,2603342,331,12.71,12.09,5537,261.7,269.02
2016,suicide,Mississippi,28,2596986,268,10.32,10.14,5217,242.92,251.03
2016,suicide,Missouri,29,5331920,650,12.19,11.96,13145,302.12,313.03
2016,suicide,Montana,30,915284,162,17.7,18.22,3414,466.36,501.72
2016,suicide,Kansas,20,2515476,257,10.22,10.21,5307,255.26,263.27
2016,suicide,Indiana,18,5781640,591,10.22,9.92,10792,225.44,232.81
2016,suicide,South Dakota,46,741469,84,11.33,12.11,1765,291.82,322.27
2016,suicide,Massachusetts,25,6091187,140,2.3,2.2,2283,45.53,47.12
2016,suicide,Virginia,51,7386005,671,9.09,8.66,11989,194.78,198.07
2016,suicide,District of Colu,11,608493,--,--,--,.,.,12.99
2016,suicide,Iowa,19,2730178,228,8.35,8.42,4529,204.23,215.01
2016,suicide,Arizona,4,6050159,755,12.48,11.82,11714,239.42,243.36
2015,suicide,West Virginia,54,1636970,215,13.13,12.1,2976,228.96,247.13
2015,suicide,Florida,12,17979055,1630,9.07,8.22,23693,168.45,173.28
2015,suicide,Illinois,17,11254557,495,4.4,4.28,8420,89.47,92.65
2015,suicide,Minnesota,27,4771821,304,6.37,6.32,6182,155.73,162.9
2015,suicide,Maryland,24,5246385,244,4.65,4.48,3764,85.59,88.6
2015,suicide,Rhode Island,44,945172,40,4.23,4.19,682,87.94,94.36
2015,suicide,Idaho,16,1415409,215,15.19,15.09,4265,363.25,377.29
2015,suicide,New Hampshire,33,1201315,107,8.91,9.03,1853,188.71,210.6
2015,suicide,North Carolina,37,8792449,786,8.94,8.51,12847,176.49,180.98
2015,suicide,Vermont,50,562816,59,10.48,9.23,919,202.6,197.21
2015,suicide,Connecticut,9,3196041,104,3.25,3.17,1648,62.87,68.69
2015,suicide,Delaware,10,830228,55,6.63,6.43,1110,165.71,172.05
2015,suicide,New Mexico,35,1815544,274,15.09,14.52,5004,336.58,345.55
2015,suicide,California,6,33852885,1559,4.61,4.45,23167,80.67,80.26
2015,suicide,New Jersey,34,7802000,189,2.42,2.3,2946,45.64,48.2
2015,suicide,Wisconsin,55,5062455,424,8.38,8.06,7906,189.72,198.93
2015,suicide,Oregon,41,3543268,373,10.53,9.97,6053,209.52,216.38
2015,suicide,Nebraska,31,1627025,114,7.01,6.9,2556,189.49,190.92
2015,suicide,Pennsylvania,42,11338192,932,8.22,7.82,15360,167.67,175.81
2015,suicide,Washington,53,6263077,537,8.57,8.43,9718,185.65,192.08
2015,suicide,Louisiana,22,4042420,468,11.58,11.39,8384,247.52,255.85
2015,suicide,Georgia,13,8822625,823,9.33,9.27,15123,201.08,205.54
2015,suicide,Alabama,1,4255379,528,12.41,12.07,9360,267.96,281.04
2015,suicide,Utah,49,2469170,313,12.68,12.95,7456,344.74,338.1
2015,suicide,Ohio,39,10201305,861,8.44,8.26,15778,188.78,199.1
2015,suicide,Texas,48,23441182,1993,8.5,8.53,37332,184.45,186.37
2015,suicide,Colorado,8,4762104,541,11.36,11.27,10863,267.95,273.6
2015,suicide,South Carolina,45,4294884,469,10.92,10.68,9057,258.78,267.85
2015,suicide,Oklahoma,40,3371741,468,13.88,13.6,8435,301.57,311.63
2015,suicide,Tennessee,47,5774127,638,11.05,10.64,10405,218.56,227.31
2015,suicide,Wyoming,56,506726,95,18.75,19.28,1984,470.73,499.23
2015,suicide,Hawaii,15,1243692,44,3.54,3.24,737,73.31,71.08
2015,suicide,North Dakota,38,651971,76,11.66,11.92,1648,302.44,309.45
2015,suicide,Kentucky,21,3871892,499,12.89,12.46,8978,280.64,295.06
2015,suicide,Maine,23,1194166,128,10.72,10.08,1887,199.91,211.89
2015,suicide,New York,36,17347089,421,2.43,2.29,6713,46.78,47.7
2015,suicide,Nevada,32,2497884,292,11.69,11.1,4781,230.09,232.73
2015,suicide,Alaska,2,631245,123,19.49,19.24,3305,593.15,596.33
2015,suicide,Michigan,26,8761446,692,7.9,7.63,12054,167.66,176.94
2015,suicide,Arkansas,5,2590300,342,13.2,12.56,5746,271.84,280.71
2015,suicide,Mississippi,28,2591641,292,11.27,10.85,5030,233.53,237.25
2015,suicide,Missouri,29,5312560,605,11.39,11.08,10691,245.38,256.9
2015,suicide,Montana,30,905084,174,19.23,18.75,3294,451.87,485.78
2015,suicide,Kansas,20,2509499,224,8.93,8.85,4053,194.43,203.94
2015,suicide,Indiana,18,5753143,517,8.99,8.84,9976,208.43,216.44
2015,suicide,South Dakota,46,733120,73,9.96,9.62,1574,262,265.24
2015,suicide,Massachusetts,25,6058055,118,1.95,1.85,1685,33.64,35.28
2015,suicide,Virginia,51,7335599,630,8.59,8.24,10897,177.29,183
2015,suicide,District of Colu,11,600116,11,1.83,1.7,209,40.19,35.59
2015,suicide,Iowa,19,2719086,193,7.1,6.81,3733,168.26,171.95
2015,suicide,Arizona,4,5937554,707,11.91,11.45,11968,247.84,253.49
2014,suicide,West Virginia,54,1642819,217,13.21,12.33,3572,271.96,290.47
2014,suicide,Florida,12,17644209,1538,8.72,7.94,22045,158.91,164.34
2014,suicide,Illinois,17,11262006,533,4.73,4.6,9509,100.49,103.72
2014,suicide,Minnesota,27,4740513,308,6.5,6.23,5822,146.91,152.28
2014,suicide,Maryland,24,5218307,277,5.31,5.08,4264,96.99,100.22
2014,suicide,Rhode Island,44,943787,20,2.12,1.97,315,40.53,40.13
2014,suicide,Idaho,16,1394758,182,13.05,12.95,3442,295.9,305.11
2014,suicide,New Hampshire,33,1196701,110,9.19,8.85,2285,232.14,244.94
2014,suicide,North Carolina,37,8689113,759,8.74,8.41,12810,177.18,185.09
2014,suicide,Vermont,50,562152,59,10.5,9.92,1031,225.86,247.79
2014,suicide,Connecticut,9,3197131,125,3.91,3.63,1718,65.22,65.74
2014,suicide,Delaware,10,821182,59,7.19,6.95,846,126.8,133.16
2014,suicide,New Mexico,35,1811470,244,13.47,12.91,4265,285.44,291.47
2014,suicide,California,6,33528768,1582,4.72,4.58,21744,76.08,75.9
2014,suicide,New Jersey,34,7791225,194,2.49,2.33,2797,43.21,44.78
2014,suicide,Wisconsin,55,5047458,352,6.97,6.75,6356,152.17,160.08
2014,suicide,Oregon,41,3492606,422,12.08,11.45,6751,235.68,245.53
2014,suicide,Nebraska,31,1615930,133,8.23,8.13,2708,201.33,207.84
2014,suicide,Pennsylvania,42,11335759,896,7.9,7.32,13703,148.93,153.27
2014,suicide,Washington,53,6161732,551,8.94,8.7,10394,200.81,205.84
2014,suicide,Louisiana,22,4022655,444,11.04,10.71,8144,240.37,243.14
2014,suicide,Georgia,13,8710221,840,9.64,9.57,14778,198.05,202.56
2014,suicide,Alabama,1,4243691,479,11.29,11.09,8445,241.17,255.07
2014,suicide,Utah,49,2423129,278,11.47,12.06,6159,289.31,287.54
2014,suicide,Ohio,39,10180661,744,7.31,7.06,12453,148.6,158
2014,suicide,Texas,48,22983423,1789,7.78,7.84,32851,165.04,166.04
2014,suicide,Colorado,8,4661892,539,11.56,11.51,10037,251.81,258.24
2014,suicide,South Carolina,45,4229068,479,11.33,10.99,8612,248.34,257.17
2014,suicide,Oklahoma,40,3342966,435,13.01,12.83,8108,291.47,301.45
2014,suicide,Tennessee,47,5724752,596,10.41,10.05,9996,210.82,218.73
2014,suicide,Wyoming,56,503879,78,15.48,16.07,1830,433.76,465.7
2014,suicide,Hawaii,15,1236561,33,2.67,2.53,429,42.61,45.39
2014,suicide,North Dakota,38,638825,85,13.31,12.52,1943,363.76,347.02
2014,suicide,Kentucky,21,3857519,469,12.16,11.77,7705,240.57,253.05
2014,suicide,Maine,23,1194573,116,9.71,9.29,1921,201.94,220.44
2014,suicide,New York,36,17337414,474,2.73,2.57,7489,51.96,52.53
2014,suicide,Nevada,32,2452292,309,12.6,12.2,4998,243.56,247.7
2014,suicide,Alaska,2,629769,115,18.26,17.85,2928,523.08,524.54
2014,suicide,Michigan,26,8750041,671,7.67,7.52,12679,175.64,185.58
2014,suicide,Arkansas,5,2578514,323,12.53,12.08,5828,275.84,287.12
2014,suicide,Mississippi,28,2588928,251,9.7,9.57,4555,210.62,219.61
2014,suicide,Missouri,29,5293330,588,11.11,10.63,9750,223.6,232.94
2014,suicide,Montana,30,896884,149,16.61,15.99,2499,343.63,369.42
2014,suicide,Kansas,20,2498317,238,9.53,9.44,4380,210.21,217.32
2014,suicide,Indiana,18,5735149,528,9.21,9.09,10146,211.68,219.69
2014,suicide,South Dakota,46,728769,76,10.43,10.25,1703,283.64,285.29
2014,suicide,Massachusetts,25,6022399,130,2.16,1.99,2041,40.81,40.38
2014,suicide,Virginia,51,7284145,625,8.58,8.27,11063,180.3,183.57
2014,suicide,District of Colu,11,589476,14,2.38,2.29,277,54.09,45.38
2014,suicide,Iowa,19,2707408,194,7.17,6.83,3606,162.6,165.23
2014,suicide,Arizona,4,5836977,683,11.7,11.25,11364,237.92,243.25
2013,suicide,West Virginia,54,1646006,225,13.67,13.18,3664,276.38,301.11
2013,suicide,Florida,12,17364491,1566,9.02,8.26,22570,164.41,169.97
2013,suicide,Illinois,17,11252140,496,4.41,4.24,8358,87.97,89.54
2013,suicide,Minnesota,27,4703161,339,7.21,7.02,6495,164.42,170.77
2013,suicide,Maryland,24,5186945,257,4.96,4.79,4718,107.38,110.46
2013,suicide,Rhode Island,44,941470,34,3.61,3.75,566,72.7,77.75
2013,suicide,Idaho,16,1374025,200,14.56,14.42,3820,331.51,342.01
2013,suicide,New Hampshire,33,1187614,81,6.82,6.41,1374,139.62,147.99
2013,suicide,North Carolina,37,8594054,771,8.97,8.67,13193,183.46,188.6
2013,suicide,Vermont,50,562298,59,10.49,9.96,862,187.27,201.64
2013,suicide,Connecticut,9,3190878,92,2.88,2.86,1560,59.07,63.55
2013,suicide,Delaware,10,811894,60,7.39,6.93,843,126.89,131.03
2013,suicide,New Mexico,35,1809707,221,12.21,11.93,3996,265.73,275.3
2013,suicide,California,6,33195594,1570,4.73,4.62,23109,81.29,81.22
2013,suicide,New Jersey,34,7773776,194,2.5,2.36,2968,45.75,47.11
2013,suicide,Wisconsin,55,5026612,437,8.69,8.48,8090,193.45,203.14
2013,suicide,Oregon,41,3452351,389,11.27,10.65,6478,227.32,236.64
2013,suicide,Nebraska,31,1602436,111,6.93,6.89,1903,142.12,150.99
2013,suicide,Pennsylvania,42,11316728,918,8.11,7.74,15395,166.81,174.18
2013,suicide,Washington,53,6076084,483,7.95,7.62,8036,156.59,159.63
2013,suicide,Louisiana,22,4004104,408,10.19,10.07,7740,228.37,234.84
2013,suicide,Georgia,13,8610530,747,8.68,8.62,13954,188.15,193.85
2013,suicide,Alabama,1,4229738,504,11.92,11.44,8573,244.24,250.89
2013,suicide,Utah,49,2382010,295,12.38,12.84,6146,292.7,293.07
2013,suicide,Ohio,39,10149361,800,7.88,7.61,13290,158.26,168.53
2013,suicide,Texas,48,22540225,1780,7.9,7.94,33523,171.18,171.81
2013,suicide,Colorado,8,4578739,489,10.68,10.51,9215,234.19,240.03
2013,suicide,South Carolina,45,4170802,470,11.27,10.77,8150,236.71,245.2
2013,suicide,Oklahoma,40,3318718,433,13.05,12.93,8397,303.03,310.69
2013,suicide,Tennessee,47,5677864,676,11.91,11.49,11187,236.63,248.11
2013,suicide,Wyoming,56,503546,89,17.68,16.58,1610,379.12,380.87
2013,suicide,Hawaii,15,1230197,28,2.28,2.15,425,42.12,43.58
2013,suicide,North Dakota,38,626923,76,12.12,11.69,1937,369.44,355.1
2013,suicide,Kentucky,21,3844992,453,11.78,11.26,7935,247.12,253.88
2013,suicide,Maine,23,1190513,137,11.51,10.96,2274,237.93,259.4
2013,suicide,New York,36,17301581,464,2.68,2.54,7274,50.32,50.74
2013,suicide,Nevada,32,2412350,292,12.1,11.75,4923,242.29,244.34
2013,suicide,Alaska,2,629983,120,19.05,19.38,3333,591.21,590.11
2013,suicide,Michigan,26,8723739,674,7.73,7.49,12039,166.38,175.91
2013,suicide,Arkansas,5,2568442,321,12.5,12.2,5686,268.86,278.41
2013,suicide,Mississippi,28,2583609,279,10.8,10.75,5038,232.27,244.49
2013,suicide,Missouri,29,5274257,556,10.54,10.25,9622,220.38,230.78
2013,suicide,Montana,30,889171,147,16.53,16.3,2940,405.08,434.94
2013,suicide,Kansas,20,2488366,241,9.69,9.37,4284,205.56,208.58
2013,suicide,Indiana,18,5705875,523,9.17,9.08,9621,200.81,209.82
2013,suicide,South Dakota,46,722650,71,9.83,10.42,1612,269.44,294.9
2013,suicide,Massachusetts,25,5968676,112,1.88,1.81,1968,39.53,40.75
2013,suicide,Virginia,51,7222539,601,8.32,8.09,10499,171.64,175.29
2013,suicide,District of Colu,11,580421,--,--,--,.,.,29.33
2013,suicide,Iowa,19,2691843,221,8.21,7.99,4168,188.36,194.9
2013,suicide,Arizona,4,5739144,655,11.41,11.25,10875,230.15,238.5
2012,suicide,West Virginia,54,1648085,198,12.01,11.68,3609,270.08,287.43
2012,suicide,Florida,12,17131732,1549,9.04,8.3,22619,166.02,171.79
2012,suicide,Illinois,17,11221467,490,4.37,4.21,7967,83.69,85.64
2012,suicide,Minnesota,27,4666918,310,6.64,6.56,5761,146.26,155.09
2012,suicide,Maryland,24,5151610,272,5.28,5.03,4316,98.38,99.14
2012,suicide,Rhode Island,44,939457,26,2.77,2.93,531,68.05,78.43
